t, Precipitation, Flow
03/02/24,0,5480.331
03/02/24,0,26423.03
03/02/24,0,296034.6
03/02/24,0,96884.52
03/02/24,0,36943.29
03/02/24,0,21065.02
03/03/24,0,14703.93
03/03/24,0,11841.43
03/03/24,0,10251.15
03/03/24,0,8685.352
03/03/24,0,7853.501
03/03/24,0,7364.195
03/03/24,0,6850.417
03/03/24,0,6116.437
03/03/24,0,6116.439
03/03/24,0,5602.651
03/04/24,5.520518E-05,5186.737
03/04/24,0.0001592532,5015.488
03/04/24,0.00125997,4770.831
03/04/24,0.001,4599.564
03/04/24,0,4844.208
03/04/24,0,4526.161
03/04/24,0,4403.828
03/04/24,0,4305.971
03/04/24,0,4183.644
03/04/24,0,4110.232
03/05/24,0,3938.987
03/05/24,0,3938.979
03/05/24,0,3767.726
03/05/24,0,10862.79
03/05/24,0,56270.95
03/05/24,4.851601E-05,49910.05
03/05/24,0.0004333181,50154.79
03/05/24,0,25444.41
03/05/24,0,17321.76
03/05/24,0,12795.59
03/06/24,1.334278E-05,10936.2
03/06/24,0,9810.778
03/06/24,0,8636.409
03/06/24,0,8024.762
03/06/24,0,7437.596
03/06/24,0,7241.872
03/06/24,0,7021.664
03/06/24,0,6703.615
03/06/24,0,139454.8
03/06/24,0,47952.91
03/07/24,0,29358.94
03/07/24,0,20428.91
03/07/24,0,17419.61
03/07/24,0,22655.29
03/07/24,0,16171.87
03/07/24,0,12942.39
03/07/24,0,11670.16
03/07/24,0,10324.55
03/07/24,0,9468.245
03/07/24,0,8685.339
03/08/24,0,8147.091
03/08/24,0,7608.856
03/08/24,0,7168.461
03/08/24,3.333318E-05,6630.224
03/08/24,0,6679.136
03/08/24,7.277402E-05,6361.085
03/08/24,0.0007435179,5920.717
03/08/24,0.0009333318,5724.984
03/08/24,0.0003446685,5773.914
03/08/24,0,5529.265
03/09/24,0.0003599717,5553.72
03/09/24,5.333638E-05,5186.74
03/09/24,0,5064.422
03/09/24,0,5088.877
03/09/24,0,5064.411
03/09/24,0,5186.742
03/09/24,0,5504.804
03/09/24,0,6385.577
03/09/24,0,17346.2
03/09/24,0,52845.97
03/10/24,0,216521.9
03/10/24,0,79758.42
03/10/24,0,41102.46
03/10/24,0,28624.95
03/10/24,0,26178.36
03/10/24,0,19572.6
03/10/24,0,15829.35
03/10/24,0,14679.45
03/10/24,0,12183.95
03/10/24,0,11156.39
03/11/24,0,10520.26
03/11/24,0,9688.445
03/11/24,0,9125.722
03/11/24,0,8978.941
03/11/24,0,8783.202
03/11/24,0,8269.428
03/11/24,0,8122.631
03/11/24,0,7657.778
03/11/24,0,8073.702
03/11/24,0,7266.32
03/12/24,0,6923.793
03/12/24,0,6581.301
03/12/24,0,6654.685
03/12/24,0,6605.751
03/12/24,0,6434.48
03/12/24,0,6336.617
03/12/24,0,5700.539
03/12/24,0,5847.304
03/12/24,0,5700.521
03/12/24,0,5431.389
03/13/24,0,5162.277
03/13/24,0,5064.421
03/13/24,0,4697.433
03/13/24,0,4868.697
03/13/24,0,4917.631
03/13/24,0,4305.988
03/13/24,0,4354.926
03/13/24,0,4281.523
03/13/24,0,5309.059
03/13/24,0,4697.432
03/14/24,0,5186.718
03/14/24,0,0
03/14/24,0,0
03/14/24,0,0
03/14/24,0,0
03/14/24,0,0
03/14/24,0,4036.836
03/14/24,0,4917.595
03/14/24,0,4257.025
03/14/24,5.332405E-05,5137.826
03/15/24,0,3816.653
03/15/24,0,3963.456
03/15/24,0,4110.232
03/15/24,0,3474.144
03/15/24,0,3620.958
03/15/24,0,3914.516
03/15/24,0,3890.052
03/15/24,0,3743.261
03/15/24,0,3449.684
03/15/24,0,3694.326
03/16/24,0,3547.531
03/16/24,0,3425.207
03/16/24,0,5651.587
03/16/24,0,5920.715
03/16/24,0,4183.642
03/16/24,0,3547.538
03/16/24,0,3351.814
03/16/24,0,3963.464
03/16/24,0,3253.948
03/16/24,0,3229.484
03/17/24,0,3351.804
03/17/24,0,3523.061
03/17/24,0,3449.665
03/17/24,0,3302.879
03/17/24,0,3327.337
03/17/24,0,3449.666
03/17/24,0,3302.878
03/17/24,0,3131.622
03/17/24,0,3400.742
03/17/24,0,3131.63
03/18/24,0,3156.1
03/18/24,0,3302.879
03/18/24,0,3131.62
03/18/24,0,3547.538
03/18/24,0,3547.525
03/18/24,0,3523.07
03/18/24,0,3841.122
03/18/24,0,3620.94
03/18/24,0,3718.798
03/18/24,0,3351.818
03/19/24,0,3449.666
03/19/24,0,3400.732
03/19/24,0,3131.612
03/19/24,0,3620.936
03/19/24,0,3253.937
03/19/24,0,3474.141
03/19/24,0,3547.536
03/19/24,0,3523.069
03/19/24,0,3792.189
03/19/24,0,3718.788
03/20/24,0,3841.114
03/20/24,0,3987.917
03/20/24,0,3841.119
03/20/24,0,3645.401
03/20/24,0,3718.796
03/20/24,0,3620.935
03/20/24,0,3302.879
03/20/24,0,3523.087
03/20/24,0,3474.129
03/20/24,0,3523.083
03/21/24,0,3718.798
03/21/24,0,3620.933
03/21/24,0,3645.394
03/21/24,0,3547.538
03/21/24,0,3694.329
03/21/24,0,3645.396
03/21/24,0,3645.396
03/21/24,0,3963.456
03/21/24,0,3816.662
03/21/24,7.333798E-05,3253.945
03/22/24,0.000220085,3523.066
03/22/24,0.0004307855,3425.206
03/22/24,0.001213343,3229.48
03/22/24,0.002118195,3571.99
03/22/24,0.001862733,3645.388
03/22/24,8.665722E-05,3620.927
03/22/24,0,4917.617
03/22/24,0,3449.673
03/22/24,0,3523.066
03/22/24,0,3253.953
03/23/24,0,3425.202
03/23/24,0,3253.958
03/23/24,0,3523.07
03/23/24,0,11645.68
03/23/24,0,70705.99
03/23/24,0,113765.7
03/23/24,0,582285.2
03/23/24,0,131381.3
03/23/24,0,45017.02
03/23/24,0,29114.26
03/24/24,0,21505.4
03/24/24,0,17223.89
03/24/24,0,14410.33
03/24/24,0,12599.86
03/24/24,0,11498.91
03/24/24,0,10642.61
03/24/24,0,10838.33
03/24/24,0,10202.22
03/24/24,0,9101.27
03/24/24,0,8856.601
03/25/24,0,8122.631
03/25/24,0,7853.51
03/25/24,0,7902.441
03/25/24,0,7144.006
03/25/24,0,7486.518
03/25/24,0,7241.864
03/25/24,0,6923.803
03/25/24,0,6801.486
03/25/24,0,6923.809
03/25/24,0,6923.813
03/26/24,0,6532.359
03/26/24,0,6532.352
03/26/24,0,6336.635
03/26/24,0,6018.571
03/26/24,0.000477759,5871.788
03/26/24,0.0001000047,5822.852
03/26/24,0.001083686,6018.574
03/26/24,0.001061732,6067.503
03/26/24,0.001039777,5969.642
03/26/24,0.001017823,5773.918
03/27/24,0.0009958688,5724.994
03/27/24,0.0009739146,5676.06
03/27/24,0.0009519603,5284.599
03/27/24,0.0009300061,5309.068
03/27/24,0.0009080518,5284.609
03/27/24,0.0008860976,5553.715
03/27/24,0.0008641433,5822.835
03/27/24,0.0008421891,45506.29
03/27/24,0.0008202348,207224.9
03/27/24,0.0007982806,47218.98
03/28/24,0.0007763264,24955.09
03/28/24,0.0007543721,21994.72
03/28/24,0.0007324179,39389.9
03/28/24,0.0007104636,36698.64
03/28/24,0.0006885094,25689.04
03/28/24,0.0006665551,23071.2
03/28/24,0.0006446009,17150.49
03/28/24,0.0006226466,14948.58
03/28/24,0.0006006924,13089.18
03/28/24,0.0005787381,12061.62
03/29/24,0.0005567839,11498.9
03/29/24,0.0005348296,10936.19
03/29/24,0.0005128754,10202.22
03/29/24,0.0004909211,9712.907
03/29/24,0.0004689669,9150.199
03/29/24,0.0004470126,8807.672
03/29/24,0.0004250584,8514.085
03/29/24,0.0004031041,8856.597
03/29/24,0.0003811499,7706.718
03/29/24,0.0003591957,7853.508
03/30/24,0.0003372414,7535.453
03/30/24,0.0003152872,7364.197
03/30/24,0.0002933329,7143.997
03/30/24,0.0002713787,6923.803
03/30/24,0.0002494244,6923.805
03/30/24,0.0002274702,6850.412
03/30/24,0.0002055159,6850.409
03/30/24,0.0001835617,6385.558
03/30/24,0.0001616074,6287.701
03/30/24,0.0001396532,6434.489
03/31/24,0.0001176989,6165.373
03/31/24,9.574468E-05,6287.706
03/31/24,7.379044E-05,7241.864
03/31/24,5.183619E-05,7192.93
03/31/24,2.988194E-05,6532.361
03/31/24,7.927693E-06,6116.439
03/31/24,0,5773.921
03/31/24,0,6116.434
03/31/24,0,5871.777
03/31/24,0,5504.786
04/01/24,0,5553.726
04/01/24,0,5358
04/01/24,0,5309.076
04/01/24,0,5406.932
04/01/24,0,68748.93
04/01/24,0,52356.46
04/01/24,0,31805.49
04/01/24,0,24172.13
04/01/24,0.0004666673,18569.53
04/01/24,0.0001,13309.38
04/02/24,0,10789.4
04/02/24,0,9345.919
04/02/24,0,8856.603
04/02/24,0.0005069007,8611.951
04/02/24,0.0009,8905.535
04/02/24,0.0001220821,10838.33
04/02/24,0.0004,9810.774
04/02/24,1.334325E-05,9199.126
04/02/24,0,26667.6
04/02/24,0.000273338,38655.94
04/03/24,0,23438.19
04/03/24,0,38166.56
04/03/24,0,29848.26
04/03/24,0,19621.54
04/03/24,0,15976.14
04/03/24,0,16318.66
04/03/24,5.333638E-05,736418.8
04/03/24,6.671623E-06,92969.91
04/03/24,0,1316256
04/03/24,0,124775.5
04/04/24,0,54558.63
04/04/24,0,42815.06
04/04/24,0,39389.9
04/04/24,0,30582.19
04/04/24,0,25444.39
04/04/24,0,22679.76
04/04/24,0,20942.7
04/04/24,0,19425.8
04/04/24,0,21750.03
04/04/24,0,29114.27
04/05/24,0,21798.98
04/05/24,0,25199.73
04/05/24,0,18912.03
04/05/24,0,28135.61
04/05/24,0,19156.68
04/05/24,0,18838.63
04/05/24,0,18202.52
04/05/24,0,16685.65
04/05/24,0,16098.47
04/05/24,0,16685.65
04/06/24,0,16807.97
04/06/24,0,15804.87
04/06/24,0,15511.29
04/06/24,0,15560.22
04/06/24,0,15560.22
04/06/24,0,14899.65
04/06/24,0,15021.97
04/06/24,0,13896.55
04/06/24,0,14361.4
04/06/24,0,13774.22
04/07/24,0,17835.54
04/07/24,0,11131.93
04/07/24,0,13945.48
04/07/24,0,13700.82
04/07/24,0,14899.65
04/07/24,0,14899.65
04/07/24,0,14410.33
04/07/24,0,15927.21
04/07/24,0,11890.37
04/07/24,0,14483.73
04/08/24,0,14410.33
04/08/24,0,12281.8
04/08/24,0,11743.56
04/08/24,0,12697.73
04/08/24,0,13211.5
04/08/24,0,12061.61
04/08/24,0,11963.75
04/08/24,0,11792.48
04/08/24,0,11498.91
04/08/24,0,11890.35
04/09/24,0,11498.91
04/09/24,0,11082.98
04/09/24,0,10520.27
04/09/24,0,12281.81
04/09/24,0,12281.81
04/09/24,0,11841.43
04/09/24,0,11449.97
04/09/24,0,11694.64
04/09/24,0,7486.521
04/09/24,0,6287.701
04/10/24,0,6434.487
04/10/24,0,6434.491
04/10/24,0,6214.302
04/10/24,0,6165.366
04/10/24,0,6214.29
04/10/24,0,5871.779
04/10/24,0,5822.857
04/10/24,0,5676.055
04/10/24,0,5602.658
04/10/24,0,5504.793
04/11/24,0,5773.913
04/11/24,5.333638E-05,5309.068
04/11/24,0,5309.069
04/11/24,0,5309.068
04/11/24,5.332405E-05,5309.074
04/11/24,0,5358.003
04/11/24,0,5455.863
04/11/24,0,6752.549
04/11/24,0,5553.722
04/11/24,0,5455.863
04/12/24,0,5284.593
04/12/24,0,5920.713
04/12/24,0,5676.06
04/12/24,0,11449.96
04/12/24,0,12428.61
04/12/24,0,8122.638
04/12/24,0,11278.7
04/12/24,0,12697.72
04/12/24,0,8171.565
04/12/24,0,6336.635
04/13/24,0,5822.85
04/13/24,0,5871.784
04/13/24,0,5504.793
04/13/24,0,4917.613
04/13/24,0,4844.22
04/13/24,0,4917.611
04/13/24,0,4893.159
04/13/24,0,5015.474
04/13/24,0,4599.562
04/13/24,0,4477.236
04/14/24,0,4599.559
04/14/24,0,4648.495
04/14/24,0,4893.152
04/14/24,0,4844.22
04/14/24,0,4893.151
04/14/24,0,4966.548
04/14/24,7.998513E-05,5088.879
04/14/24,0,4917.613
04/14/24,0,4966.553
04/14/24,0,4966.551
04/15/24,0,4721.891
04/15/24,0,4599.562
04/15/24,0,4672.962
04/15/24,0,4550.633
04/15/24,0,4648.495
04/15/24,0,4966.546
04/15/24,0,4599.568
04/15/24,0,5357.997
04/15/24,0,4844.222
04/15/24,0,4721.891
04/16/24,0,4648.484
04/16/24,0,5015.475
04/16/24,0,4452.765
04/16/24,0,4770.818
04/16/24,0,4672.962
04/16/24,0,4208.11
04/16/24,0,4208.11
04/16/24,0,4257.048
04/16/24,0,4333.5
04/16/24,0,4257.038
04/17/24,0,4061.315
04/17/24,0,4330.439
04/17/24,0,4208.112
04/17/24,0,4208.11
04/17/24,0,4208.105
04/17/24,0,4134.718
04/17/24,0,4208.11
04/17/24,0,4281.507
04/17/24,0,4208.11
04/17/24,0,4208.109
04/18/24,0,4526.166
04/18/24,0,4526.166
04/18/24,0,4257.039
04/18/24,0,4452.762
04/18/24,0,4208.113
04/18/24,0,4403.843
04/18/24,5.333638E-05,4550.633
04/18/24,0,4452.771
04/18/24,0,4134.713
04/18/24,0,4257.041
04/19/24,0,4526.166
04/19/24,5.333638E-05,4281.507
04/19/24,0,4183.638
04/19/24,0,3890.059
04/19/24,0,4036.851
04/19/24,0,4134.715
04/19/24,0,4110.248
04/19/24,0,4110.247
04/19/24,0,4036.851
04/19/24,0,4134.713
04/20/24,0,4648.494
04/20/24,0,4183.644
04/20/24,0,4183.642
04/20/24,0,4257.043
04/20/24,0,4134.712
04/20/24,0,4134.715
04/20/24,0,4966.551
04/20/24,0,4648.495
04/20/24,0,4330.439
04/20/24,0,4110.24
04/21/24,0,3963.442
04/21/24,0,3890.055
04/21/24,0,3792.192
04/21/24,0,3718.796
04/21/24,0,3914.517
04/21/24,0,3987.914
04/21/24,0,3841.122
04/21/24,0,3743.264
04/21/24,0,3547.531
04/21/24,0,3914.515
04/22/24,0,3474.137
04/22/24,0,3792.194
04/22/24,0,3620.928
04/22/24,0,3620.93
04/22/24,0,3743.251
04/22/24,0,3718.799
04/22/24,0,3523.078
04/22/24,0,3620.93
04/22/24,0,3547.544
04/22/24,0,3963.452
04/23/24,0,3841.127
04/23/24,0,3523.066
04/23/24,0,3694.327
04/23/24,0,3400.74
04/23/24,0,3743.263
04/23/24,0,3816.657
04/23/24,0,3743.263
04/23/24,0,3841.122
04/23/24,0,4477.239
04/23/24,0,4550.633
04/24/24,0,3792.198
04/24/24,0,4526.172
04/24/24,0,4208.109
04/24/24,0,3327.343
04/24/24,0,2886.959
04/24/24,0,2935.888
04/24/24,0,3547.539
04/24/24,0,4281.507
04/24/24,0,3841.126
04/24/24,0,3890.053
04/25/24,0,3474.137
04/25/24,0,3523.069
04/25/24,0,3523.069
04/25/24,0,3645.402
04/25/24,0,3474.142
04/25/24,0,3547.535
04/25/24,0,3890.053
04/25/24,0,3449.672
04/25/24,0,5064.403
04/25/24,0,3792.19
04/26/24,0,3571.999
04/26/24,0,3523.069
04/26/24,0,3620.927
04/26/24,0,3718.791
04/26/24,0,3523.065
04/26/24,2.668555E-05,3425.208
04/26/24,4.717374E-05,3523.073
04/26/24,0,3645.394
04/26/24,0,3572.004
04/26/24,0,3572.003
04/27/24,0,3547.533
04/27/24,0,3156.085
04/27/24,0,3205.016
04/27/24,0,3253.945
04/27/24,0,3327.342
04/27/24,0,3302.882
04/27/24,0,3474.14
04/27/24,0,3474.14
04/27/24,0,3449.672
04/27/24,0,3816.659
04/28/24,0,3816.658
04/28/24,0,3792.189
04/28/24,0,3449.672
04/28/24,0,3694.323
04/28/24,0,3620.925
04/28/24,0,3645.394
04/28/24,0,3523.066
04/28/24,0,3572.003
04/28/24,0,3743.261
04/28/24,0,3718.796
04/29/24,0,3547.535
04/29/24,0,3449.666
04/29/24,0,3302.877
04/29/24,0,3229.479
04/29/24,0,3351.807
04/29/24,0,3523.069
04/29/24,0,3620.935
04/29/24,0,3425.207
04/29/24,0,3351.808
04/29/24,0,3425.208
04/30/24,0,3327.346
04/30/24,0,3351.806
04/30/24,0,3302.875
04/30/24,0,3253.945
04/30/24,0,3302.877
04/30/24,0,3302.878
04/30/24,0,3302.875
04/30/24,0,3302.878
04/30/24,0,3400.742
04/30/24,0,3327.339
05/01/24,0,3131.617
05/01/24,0,2935.892
05/01/24,0,3205.008
05/01/24,0,3033.753
05/01/24,0,2886.964
05/01/24,0,3131.616
05/01/24,0,3229.48
05/01/24,0,3547.535
05/01/24,0,3449.67
05/01/24,0,3351.807
05/02/24,0,3327.339
05/02/24,0,3082.687
05/02/24,0,2935.893
05/02/24,0,3033.753
05/02/24,0,3082.683
05/02/24,0,2984.821
05/02/24,0,2984.823
05/02/24,0,2789.096
05/02/24,0,3131.618
05/02/24,0,3082.687
05/03/24,0,2838.025
05/03/24,0.001074871,2691.232
05/03/24,0.0002933284,2617.839
05/03/24,0,2715.702
05/03/24,0,2642.304
05/03/24,0,2691.232
05/03/24,7.804684E-05,2642.3
05/03/24,0,3327.343
05/03/24,0,2886.959
05/03/24,0,2789.096
05/04/24,0,2789.097
05/04/24,0.001303427,3107.147
05/04/24,0.0004200149,2935.892
05/04/24,0.0003000005,459957.2
05/04/24,0.0003250526,65078.84
05/04/24,0.0001866572,27890.96
05/04/24,4.666362E-05,13700.82
05/04/24,0,8660.88
05/04/24,0,6214.308
05/04/24,0,5358
05/05/24,0,4599.565
05/05/24,0,4917.619
05/05/24,0,4672.959
05/05/24,0,48442.08
05/05/24,0,62387.6
05/05/24,0,45261.67
05/05/24,0,25444.39
05/05/24,0,25933.7
05/05/24,0,16612.27
05/05/24,0,10789.4
05/06/24,2.722599E-05,7853.508
05/06/24,0,6581.286
05/06/24,8.61963E-05,5651.587
05/06/24,0,4770.828
05/06/24,0,4795.287
05/06/24,0,4452.767
05/06/24,0,4452.765
05/06/24,0,4257.041
05/06/24,0,3890.062
05/06/24,0,3963.45
05/07/24,0,3523.07
05/07/24,0,3523.069
05/07/24,0,3425.207
05/07/24,0,3718.786
05/07/24,0,3694.329
05/07/24,0,3523.069
05/07/24,0,3302.878
05/07/24,0,3351.808
05/07/24,0,3743.263
05/07/24,0,3425.207
05/08/24,0,3009.288
05/08/24,0,3033.75
05/08/24,0,2984.822
05/08/24,0,3009.289
05/08/24,0,3009.291
05/08/24,0,3009.293
05/08/24,0,3033.756
05/08/24,0,4061.318
05/08/24,0.0001,2984.823
05/08/24,7.998607E-05,2935.886
05/09/24,0,2789.097
05/09/24,0,2764.628
05/09/24,0,2519.976
05/09/24,0,2422.114
05/09/24,0.0003,2519.972
05/09/24,0,2422.109
05/09/24,0,2764.627
05/09/24,0,2813.56
05/09/24,0,2764.633
05/09/24,0,2642.303
05/10/24,0,2617.837
05/10/24,0,2886.956
05/10/24,0,17712.52
05/10/24,0,41591.82
05/10/24,0,14288
05/10/24,0,7902.434
05/10/24,0,6287.701
05/10/24,0,8660.896
05/10/24,0,7364.192
05/10/24,0,5822.852
05/11/24,0.0005995665,5455.863
05/11/24,0,7853.512
05/11/24,0,6483.43
05/11/24,0,5186.742
05/11/24,0,4208.11
05/11/24,0,3914.517
05/11/24,0,3645.394
05/11/24,0,3694.322
05/11/24,0,3253.948
05/11/24,0,3327.339
05/12/24,0,7192.932
05/12/24,0,14899.65
05/12/24,0,30092.87
05/12/24,0,36453.98
05/12/24,0,14777.35
05/12/24,0,66057.57
05/12/24,0,24955.07
05/12/24,0,13896.55
05/12/24,0,9297.002
05/12/24,0,7070.617
05/13/24,0,6116.439
05/13/24,0,4917.617
05/13/24,0,4477.239
05/13/24,0,4281.507
05/13/24,0,4330.44
05/13/24,0.0001571716,4281.507
05/13/24,0.0003,4257.041
05/13/24,0,3914.521
05/13/24,0,3963.447
05/13/24,0.0003285484,3645.398
05/14/24,0,3400.738
05/14/24,6.784946E-05,3302.879
05/14/24,0.0001,3205.014
05/14/24,5.555221E-05,3131.614
05/14/24,0.0001,2886.961
05/14/24,0,3131.62
05/14/24,0,3253.944
05/14/24,0,3351.807
05/14/24,0,3425.205
05/14/24,0,5822.847
05/15/24,0,5773.918
05/15/24,0,4477.226
05/15/24,0,11229.79
05/15/24,0,9663.978
05/15/24,0,6801.475
05/15/24,0,9663.966
05/15/24,0,12966.84
05/15/24,0,11498.91
05/15/24,0,6923.813
05/15/24,0,5015.478
05/16/24,0,4354.9
05/16/24,0,3963.457
05/16/24,0,3743.261
05/16/24,0,3743.258
05/16/24,0,3474.136
05/16/24,0,3302.875
05/16/24,0,3327.343
05/16/24,0,3351.807
05/16/24,0,3229.479
05/16/24,0,3033.754
05/17/24,0,2960.358
05/17/24,0,3033.75
05/17/24,9.332838E-05,3033.756
05/17/24,0.0008333341,2813.561
05/17/24,0,3131.617
05/17/24,0.0003470782,3009.287
05/17/24,0.0005799817,2886.963
05/17/24,0.0002713985,3009.288
05/17/24,0,3816.658
05/17/24,0,2960.356
05/18/24,0,3131.616
05/18/24,0,3009.293
05/18/24,0,3082.682
05/18/24,0,3107.152
05/18/24,0,3131.614
05/18/24,0,7755.642
05/18/24,0,26912.34
05/18/24,0,12012.69
05/18/24,0,30582.17
05/18/24,0,62632.32
05/19/24,0,31805.49
05/19/24,0,15976.14
05/19/24,0,9933.104
05/19/24,0,7755.644
05/19/24,0,6336.631
05/19/24,0,5455.863
05/19/24,0,4917.616
05/19/24,0,4648.489
05/19/24,0,4257.041
05/19/24,0,3987.92
05/20/24,0,3914.524
05/20/24,0,3718.799
05/20/24,0,3547.546
05/20/24,0,3547.535
05/20/24,0,3474.137
05/20/24,0,3474.137
05/20/24,0,3620.928
05/20/24,0,3425.206
05/20/24,0,3400.738
05/20/24,0,3425.207
05/21/24,0,3229.481
05/21/24,0,3107.147
05/21/24,0,2984.821
05/21/24,0,3033.753
05/21/24,0,2960.359
05/21/24,0,3082.683
05/21/24,0,3229.481
05/21/24,0,2984.818
05/21/24,0,3107.15
05/21/24,0,3082.685
05/22/24,0,3033.754
05/22/24,0,2691.231
05/22/24,0,2764.632
05/22/24,0,2691.23
05/22/24,2.666203E-05,2764.628
05/22/24,0,2886.961
05/22/24,0,3009.286
05/22/24,0,3131.616
05/22/24,0,3425.202
05/22/24,0,2862.495
05/23/24,0,2495.507
05/23/24,0,2397.644
05/23/24,0,2471.041
05/23/24,0,2519.973
05/23/24,2.666203E-05,2373.178
05/23/24,0,2642.3
05/23/24,0,2642.304
05/23/24,0,2862.493
05/23/24,0,2764.632
05/23/24,0,2813.557
05/24/24,0,2789.096
05/24/24,0,2789.093
05/24/24,0,2593.37
05/24/24,0,2568.905
05/24/24,0,2642.3
05/24/24,0,2715.699
05/24/24,0,2666.769
05/24/24,0,2789.096
05/24/24,0,3131.618
05/24/24,0,2495.509
05/25/24,0,2519.972
05/25/24,0,2422.107
05/25/24,0,2373.179
05/25/24,0,2348.714
05/25/24,0,2422.11
05/25/24,0,2373.178
05/25/24,0,2397.644
05/25/24,0,2422.112
05/25/24,0,2544.437
05/25/24,0,2519.973
05/26/24,0,2422.113
05/26/24,0,2275.315
05/26/24,0,2201.92
05/26/24,0,2397.644
05/26/24,0,2250.848
05/26/24,0,2422.112
05/26/24,0,2422.113
05/26/24,0,2324.248
05/26/24,0,2348.713
05/26/24,0,2397.642
05/27/24,0,2764.63
05/27/24,0,7486.515
05/27/24,0,15266.66
05/27/24,0,3841.119
05/27/24,0,2593.37
05/27/24,0,2568.902
05/27/24,0,2495.502
05/27/24,0,2544.436
05/27/24,0,2960.36
05/27/24,0,2691.233
05/28/24,0,2886.955
05/28/24,0,37432.57
05/28/24,0,13138.11
05/28/24,0,6287.696
05/28/24,0,4354.901
05/28/24,0,4257.043
05/28/24,0,3205.015
05/28/24,0,2886.963
05/28/24,0,2764.628
05/28/24,0,2422.11
05/29/24,0,5969.647
05/29/24,0,3253.948
05/29/24,0,2960.359
05/29/24,0,3572
05/29/24,0,2789.093
05/29/24,0,2422.114
05/29/24,0,2471.041
05/29/24,0,2275.315
05/29/24,0,2544.441
05/29/24,0,24098.81
05/30/24,0,11376.59
05/30/24,0,5309.063
05/30/24,0,3743.263
05/30/24,0,3156.085
05/30/24,0,2593.374
05/30/24,0,2666.769
05/30/24,0,2617.837
05/30/24,0,2519.973
05/30/24,0,2471.041
05/30/24,0,2715.698
05/31/24,0,2862.486
05/31/24,0,2691.233
05/31/24,0,2348.713
05/31/24,0,2177.45
05/31/24,0,2348.711
05/31/24,0,2422.11
05/31/24,0,2348.713
05/31/24,0,3302.875
05/31/24,0,2250.851
05/31/24,0,2299.78
06/01/24,0,2201.92
06/01/24,0,2397.643
06/01/24,0,2397.644
06/01/24,0,2373.177
06/01/24,0,2373.178
06/01/24,0,2373.178
06/01/24,0,2422.112
06/01/24,0,2397.648
06/01/24,0,2593.369
06/01/24,0,2593.369
06/02/24,0,2422.11
06/02/24,0,2617.836
06/02/24,6.671625E-06,2519.974
06/02/24,0,2568.903
06/02/24,0,2348.714
06/02/24,0,2348.714
06/02/24,0,2324.25
06/02/24,0,2348.713
06/02/24,0,2201.918
06/02/24,0,2422.11
06/03/24,0,2397.643
06/03/24,0,2397.648
06/03/24,0,2397.649
06/03/24,0,2275.318
06/03/24,0,2397.643
06/03/24,0,2348.714
06/03/24,0,2422.107
06/03/24,0,2373.183
06/03/24,0,2348.71
06/03/24,0,2471.039
06/04/24,0,2397.643
06/04/24,0,2348.713
06/04/24,0,2373.179
06/04/24,0,2373.177
06/04/24,0,2373.179
06/04/24,0,2348.722
06/04/24,0.002140803,2373.178
06/04/24,2.66865E-05,2226.386
06/04/24,0,2422.112
06/04/24,0,2568.902
06/05/24,0,2495.511
06/05/24,0,2495.504
06/05/24,0,2495.499
06/05/24,0,2373.181
06/05/24,0,2519.974
06/05/24,0,2666.767
06/05/24,0,2642.307
06/05/24,0,2691.233
06/05/24,0,2544.439
06/05/24,0,38411.27
06/06/24,0,11180.87
06/06/24,0,5920.724
06/06/24,0,3474.144
06/06/24,0,2960.362
06/06/24,0,2642.303
06/06/24,0,2373.179
06/06/24,0,2226.384
06/06/24,0,2250.847
06/06/24,0,2177.452
06/06/24,0,2104.056
06/07/24,0,2128.52
06/07/24,0,2006.19
06/07/24,0,2030.657
06/07/24,0,1908.33
06/07/24,0,2006.198
06/07/24,0,2055.125
06/07/24,0,2079.587
06/07/24,0,1957.256
06/07/24,0,1957.262
06/07/24,0,2055.123
06/08/24,0,1810.464
06/08/24,0,1688.137
06/08/24,0,1737.072
06/08/24,0,1737.067
06/08/24,0,1761.534
06/08/24,0,1810.462
06/08/24,0,1663.674
06/08/24,0,3033.753
06/08/24,0,2519.973
06/08/24,0,2055.123
06/09/24,0,1639.206
06/09/24,0,1712.601
06/09/24,0,1810.465
06/09/24,0,1810.466
06/09/24,0,1785.999
06/09/24,0,1932.794
06/09/24,0,1957.262
06/09/24,0,1883.865
06/09/24,0,1810.466
06/09/24,0,1834.93
06/10/24,0,1810.466
06/10/24,0,1712.603
06/10/24,0,1883.867
06/10/24,0,1908.33
06/10/24,0,1810.467
06/10/24,0,2030.658
06/10/24,0,2348.711
06/10/24,0,1834.93
06/10/24,0,1737.069
06/10/24,0,1810.466
06/11/24,0,2152.988
06/11/24,0,1981.729
06/11/24,0,1761.537
06/11/24,0,1712.605
06/11/24,0,1712.604
06/11/24,0,1810.466
06/11/24,0,1785.999
06/11/24,0,1590.275
06/11/24,0,1590.274
06/11/24,0,1565.811
06/12/24,0,1590.274
06/12/24,0,1688.132
06/12/24,0,1761.534
06/12/24,0,1590.276
06/12/24,0,1565.808
06/12/24,0,1590.273
06/12/24,0,1737.069
06/12/24,0,1614.741
06/12/24,0,1688.137
06/12/24,0,1614.741
06/13/24,0,1565.807
06/13/24,0,1614.738
06/13/24,0,1663.67
06/13/24,0,1565.808
